"证券代码","证券简称","上市板","上市日期","企业规模","成立日期","注册资本[元]","主营产品类型","所属区县","城市","注册地址","办公地址","员工总数","证监会行业名称","总市值[元]","市值[亿元]","市盈率PE","Wind ESG评级","Wind ESG综合得分","坐标"
"603235.SH","天新药业","主板","2022-07-12T00:00:00+08:00","大型","2004-09-24T00:00:00+08:00","437780000","原料药","乐平市","乐平市","江西省景德镇市乐平市乐安江工业园","江西省景德镇市乐平市乐安江工业园","2404","制造业","16005236800","160.052368","22.3452892303467","","2.99","POINT(117.14645253 28.98124836)"
"600339.SH","中油工程","主板","2000-12-25T00:00:00+08:00","大型","1999-04-28T00:00:00+08:00","5583147471","系统集成服务、专业咨询服务","独山子区","克拉玛依市","新疆维吾尔自治区克拉玛依市独山子区大庆东路2号","北京市昌平区中国石油创新基地B2座3层","42660","采矿业","15967801767.06","159.67801767059998","33.0825996398926","BB","5.77","POINT(84.8766811 44.32745035)"
"600325.SH","华发股份","主板","2004-02-25T00:00:00+08:00","大型","1992-08-18T00:00:00+08:00","2117161116","住宅楼盘","香洲区","珠海市","广东省珠海市昌盛路155号","广东省珠海市昌盛路155号","8735","房地产业","15942223203.48","159.4222320348","4.75617599487305","BBB","6.28","POINT(113.52117421 22.21137505)"
"000498.SZ","山东路桥","主板","1997-06-09T00:00:00+08:00","大型","1994-01-10T00:00:00+08:00","1560566803","工业建筑、公共服务、公路建设","历下区","济南市","山东省济南市历下区经十路14677号","山东省济南市历下区经十路14677号","24686","建筑业","15933387058.63","159.33387058629998","7.20536231994629","A","7.13","POINT(117.05689256 36.65054905)"
"002091.SZ","江苏国泰","主板","2006-12-08T00:00:00+08:00","大型","1998-05-07T00:00:00+08:00","1627553824","进出口贸易、其他化学品","张家港市","张家港市","江苏省张家港市国泰时代广场11-24楼","江苏省张家港市人民中路国泰大厦31楼","16082","批发和零售业","15917476398.72","159.17476398719998","10.5792322158813","BB","5.57","POINT(120.53603131 31.88064904)"
"002373.SZ","千方科技","主板","2010-03-18T00:00:00+08:00","大型","2002-12-20T00:00:00+08:00","1580188215","系统集成服务、智能商用设备、专业咨询服务","海淀区","北京市","北京市海淀区东北旺西路8号中关村软件园一期27号楼B座501室","北京市海淀区东北旺西路8号中关村软件园一期27号院千方大厦B座","7090","信息传输、软件和信息技术服务业","15912495325.05","159.1249532505","48.5220375061035","A","7.54","POINT(116.28476663 40.04540961)"
"000921.SZ","海信家电","主板","1999-07-13T00:00:00+08:00","大型","1997-04-21T00:00:00+08:00","1362725370","空调器具、清洁器具、制冷器具","顺德区","佛山市","广东省佛山市顺德区容桂街道容港路8号","广东省佛山市顺德区容桂街道容港路8号","48263","制造业","15894821319.7817","158.948213197817","18.1959552764893","AA","8.32","POINT(113.28702341 22.78092834)"
"600773.SH","西藏城投","主板","1996-11-08T00:00:00+08:00","大型","1996-10-25T00:00:00+08:00","819660744","商业地产、住宅楼盘","城关区","拉萨市","西藏自治区拉萨市经济开发区博达路A1-10金泰集团办公楼第三层311室","西藏自治区拉萨市经济开发区博达路A1-10金泰集团办公楼第三层311室,上海市天目中路380号北方大厦21楼","301","房地产业","15885025218.72","158.8502521872","132.235504150391","BB","5.02","POINT(91.01448828 29.63749552)"
"600928.SH","西安银行","主板","2019-03-01T00:00:00+08:00","小型","1997-06-06T00:00:00+08:00","4444444445","存贷款业务、资产管理业务","雁塔区","西安市","陕西省西安市雁塔区高新路60号","陕西省西安市雁塔区高新路60号","3423","金融业","15866666668.65","158.6666666865","5.86792182922363","BBB","6.33","POINT(108.89743916 34.23039799)"
"002006.SZ","精功科技","主板","2004-06-25T00:00:00+08:00","大型","2000-09-10T00:00:00+08:00","455160000","半导体太阳能光伏、纺织机械、机床机械、冶金机械、重型建筑工程机械、重型卡车与专用车","柯桥区","绍兴市","浙江省绍兴市柯桥区鉴湖路1809号","浙江省绍兴市柯桥区鉴湖路1809号","1232","制造业","15839568000","158.39568","126.692665100098","BBB","6.48","POINT(120.44331738 30.09115739)"
"300613.SZ","富瀚微","创业板","2017-02-20T00:00:00+08:00","大型","2004-04-16T00:00:00+08:00","229190849","电子设备及加工、专业咨询服务","徐汇区","上海市","上海市徐汇区宜山路717号6楼","上海市徐汇区宜山路717号2号楼6楼","391","信息传输、软件和信息技术服务业","15837087665.9","158.370876659","36.7631072998047","BB","5.7","POINT(121.40961693 31.17454247)"
"603477.SH","巨星农牧","主板","2017-12-18T00:00:00+08:00","大型","2013-12-24T00:00:00+08:00","506093443","高分子聚合物、禽畜养殖","五通桥区","乐山市","四川省乐山市五通桥区竹根镇新华村","四川省乐山市五通桥区竹根镇新华村","3523","农、林、牧、渔业","15825541962.61","158.2554196261","-55.8713264465332","BBB","6.05","POINT(103.81035861 29.3948276)"
"601965.SH","中国汽研","主板","2012-06-11T00:00:00+08:00","大型","2001-01-11T00:00:00+08:00","988955587","专业咨询服务、专用车、专用设备与零部件","渝北区","重庆市","重庆市北部新区金渝大道9号","重庆市北部新区金渝大道9号","2105","科学研究和技术服务业","15823289392","158.23289392","22.4951858520508","BB","5.8","POINT(106.4748279 29.67192809)"
"000951.SZ","中国重汽","主板","1999-11-25T00:00:00+08:00","大型","1998-09-28T00:00:00+08:00","1174869360","行驶底盘设备、重型卡车与专用车","市中区","济南市","山东省济南市市中区党家庄镇南首","山东省济南市市中区党家庄镇南首","7077","制造业","15813741585.6","158.137415856","28.2941589355469","BB","5.27","POINT(116.99197148 36.65124571)"
"300587.SZ","天铁股份","创业板","2017-01-05T00:00:00+08:00","中型","2003-12-26T00:00:00+08:00","1076849748","塑胶机械","天台县","台州市","浙江省台州市天台县人民东路928号","浙江省台州市天台县人民东路928号","940","制造业","15808154300.64","158.08154300639998","46.201961517334","BB","5.61","POINT(121.04873777 29.12843685)"
"301060.SZ","兰卫医学","创业板","2021-09-13T00:00:00+08:00","大型","2007-12-24T00:00:00+08:00","400517000","专业咨询服务","长宁区","上海市","上海市长宁区临新路268弄1号楼6,7,8,9层","上海市长宁区临新路268弄1号楼6,7,8,9层","1522","卫生和社会工作","15788380140","157.8838014","48.170581817627","BBB","6.4","POINT(121.34587603 31.23537263)"
"600740.SH","山西焦化","主板","1996-08-08T00:00:00+08:00","大型","1996-08-02T00:00:00+08:00","2562121154","氮肥、煤制品、其他化学品、无机化工原料、有机化工原料","洪洞县","临汾市","山西省临汾市洪洞县广胜寺镇","山西省临汾市洪洞县广胜寺镇","6132","制造业","15731423885.56","157.3142388556","9.05961036682129","BBB","6.07","POINT(111.78216082 36.30717623)"
"600707.SH","彩虹股份","主板","1996-05-20T00:00:00+08:00","大型","1992-07-29T00:00:00+08:00","3588389732","电子元器件","秦都区","咸阳市","陕西省咸阳市高新区高新一路创业大厦","陕西省咸阳市高新区高科三路与星火大道十字中韩产业园A区","4381","制造业","15681263128.84","156.8126312884","19.2032070159912","BB","5.47","POINT(108.66016164 34.3214601)"
"002895.SZ","川恒股份","主板","2017-08-25T00:00:00+08:00","大型","2002-11-25T00:00:00+08:00","500816827","催化剂及化学助剂、饲料、有机化学农药","福泉市","福泉市","贵州省黔南布依族苗族自治州福泉市龙昌镇","贵州省黔南布依族苗族自治州福泉市龙昌镇","1808","制造业","15665550348.56","156.6555034856","35.7866439819336","BB","5.77","POINT(107.45959995 26.77691011)"
"002867.SZ","周大生","主板","2017-04-27T00:00:00+08:00","大型","2007-10-15T00:00:00+08:00","1096079837","奢侈饰品","罗湖区","深圳市","广东省深圳市罗湖区翠竹街道布心路3033号水贝壹号A座19-23楼","广东省深圳市罗湖区翠竹街道布心路3033号水贝壹号A座19-23楼","3197","制造业","15662980870.73","156.6298087073","12.243278503418","BBB","6.69","POINT(114.12872135 22.57852006)"
"601000.SH","唐山港","主板","2010-07-05T00:00:00+08:00","大型","2003-01-03T00:00:00+08:00","5925928614","集装箱码头、散货码头","乐亭县","唐山市","河北省唐山市海港经济开发区","河北省唐山市海港经济开发区唐山港大厦","3593","交通运输、仓储和邮政业","15644451540.96","156.4445154096","7.77634763717651","BBB","6.91","POINT(118.99737619 39.23082867)"
"002100.SZ","天康生物","主板","2006-12-26T00:00:00+08:00","大型","2000-12-28T00:00:00+08:00","1354276302","禽畜养殖、肉制品、兽药、饲料、疫苗","新市区","乌鲁木齐市","新疆维吾尔自治区乌鲁木齐市高新区长春南路528号","新疆维吾尔自治区乌鲁木齐市高新区长春南路528号天康企业大厦","5669","制造业","15641891288.1","156.418912881","-14.8042650222778","BB","5.34","POINT(87.58047802 43.8744921)"
"002151.SZ","北斗星通","主板","2007-08-13T00:00:00+08:00","大型","2000-09-25T00:00:00+08:00","512199997","卫星制造及应用","海淀区","北京市","北京市海淀区中关村永丰高新技术产业基地丰贤东路7号北斗星通大厦南二层","北京市海淀区中关村永丰高新技术产业基地丰贤东路7号北斗星通大厦南二层","3816","制造业","15632343908.44","156.3234390844","87.1858444213867","BBB","5.97","POINT(116.23591429 40.078953)"
"603229.SH","奥翔药业","主板","2017-05-09T00:00:00+08:00","中型","2010-04-22T00:00:00+08:00","401866704","医药中间体","临海市","临海市","浙江省台州市化学原料药基地临海园区东海第四大道5号","浙江省台州市化学原料药基地临海园区东海第四大道5号","846","制造业","15624577451.52","156.2457745152","90.4334335327148","BB","5.88","POINT(121.55454458 28.70183137)"
"600507.SH","方大特钢","主板","2003-09-30T00:00:00+08:00","大型","1999-09-16T00:00:00+08:00","2331805223","行驶底盘设备、横向附件、型钢类","青山湖区","南昌市","江西省南昌市高新技术产业开发区火炬大道31号","江西省南昌市青山湖区冶金大道475号","7538","制造业","15623094994.1","156.230949941","5.74283409118652","BBB","5.99","POINT(115.9445131 28.69125933)"
"000031.SZ","大悦城","主板","1993-10-08T00:00:00+08:00","大型","1993-10-08T00:00:00+08:00","4286313339","打印机、动力机械、复印机、钢板类、开发区园区、商业地产、输电设备、物业出租和管理、印刷机械、住宅楼盘","宝安区","深圳市","广东省深圳市宝安区新安街道3区龙井二路3号中粮地产集团中心第1层101室","广东省深圳市宝安区留仙一路8号中粮创芯研发中心A1栋27楼,北京市朝阳区朝阳门南大街8号中粮福临门大厦13层","10186","房地产业","15602180553.96","156.0218055396","-59.4190826416016","BBB","6.36","POINT(113.90379299 22.55995192)"
"300638.SZ","广和通","创业板","2017-04-13T00:00:00+08:00","大型","1999-11-11T00:00:00+08:00","621666913","寻呼通信服务","南山区","深圳市","广东省深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷六栋A座1101","广东省深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷六栋A座10-14层","1645","制造业","15591406178.04","155.9140617804","36.6344757080078","BBB","6.15","POINT(113.93727187 22.57535752)"
"601718.SH","际华集团","主板","2010-08-16T00:00:00+08:00","大型","2006-08-04T00:00:00+08:00","4391629404","产业用纺织品、鞋子、衣着用纺织品","丰台区","北京市","北京市丰台区南四环西路188号十五区6号楼","北京市朝阳区东三环中路7号财富中心写字楼A座27层","17757","制造业","15590284384.2","155.902843842","-222.160522460938","BBB","6.79","POINT(116.28327374 39.8197072)"
"600171.SH","上海贝岭","主板","1998-09-24T00:00:00+08:00","中型","1988-09-10T00:00:00+09:00","712178433","半导体材料、半导体分立器件、电话机及配件、电脑配件、集成电路","徐汇区","上海市","上海市徐汇区漕河泾开发区宜山路810号","上海市徐汇区漕河泾开发区宜山路810号","495","制造业","15589585898.37","155.8958589837","21.2351551055908","AA","8.09","POINT(121.40223342 31.17462727)"
"600967.SH","内蒙一机","主板","2004-05-18T00:00:00+08:00","大型","2000-12-29T00:00:00+08:00","1704251817","国防产品、横向附件、输电设备、压力容器、冶金机械、重型卡车与专用车、专用设备与零部件","青山区","包头市","内蒙古自治区包头市青山区民主路","内蒙古自治区包头市青山区民主路","7142","制造业","15576861607.38","155.7686160738","20.0755634307861","BBB","6.63","POINT(109.88964016 40.6490367)"
"600535.SH","天士力","主板","2002-08-23T00:00:00+08:00","大型","1998-04-30T00:00:00+08:00","1499700130","循环系统用制剂、原料药、植物类中药制剂","北辰区","天津市","天津市北辰区普济河东道2号(天士力现代中药城)","天津市北辰区普济河东道2号(天士力现代中药城)","9437","制造业","15566887349.4","155.668873494","10.5273189544678","A","7.34","POINT(117.20878547 39.20855331)"
"300009.SZ","安科生物","创业板","2009-10-30T00:00:00+08:00","大型","2000-09-28T00:00:00+08:00","1638465558","抗生素类抗感染制剂","蜀山区","合肥市","安徽省合肥市长江西路669号高新区海关路K-1","安徽省合肥市长江西路669号高新区海关路K-1","2719","制造业","15565422801","155.65422801","61.2949256896973","BBB","6.7","POINT(117.20215652 31.84994051)"
